date,temperature,humidity,luminosity
2019-11-27 16:42:46.604,24.1,33.8,265
2019-11-27 16:42:44.326,24.2,33.9,260
2019-11-27 16:42:42.054,24.2,33.9,275
2019-11-27 16:42:39.775,24.2,33.9,273
2019-11-27 16:42:37.498,24.1,33.9,273
2019-11-27 16:42:35.225,24.1,33.9,280
2019-11-27 16:42:32.947,24.2,33.9,273
2019-11-27 16:42:30.671,24.3,34.0,273
2019-11-27 16:42:28.397,24.2,34.0,275
2019-11-27 16:42:26.121,24.3,34.1,277
2019-11-27 16:42:23.844,24.2,34.0,210
2019-11-27 16:42:21.570,24.2,34.1,273
2019-11-27 16:42:19.293,24.2,34.1,273
2019-11-27 16:42:17.019,24.2,34.1,273
2019-11-27 16:42:14.742,24.2,34.1,273
2019-11-27 16:42:12.465,24.3,34.2,273
2019-11-27 16:42:10.191,24.2,34.1,273
2019-11-27 16:42:07.914,24.2,34.1,273
2019-11-27 16:42:05.637,24.2,34.0,275
2019-11-27 16:42:03.364,24.1,33.9,271
2019-11-27 16:42:01.086,24.3,34.1,267
2019-11-27 16:41:58.809,24.3,34.1,273
2019-11-27 16:41:56.535,24.2,34.0,273
2019-11-27 16:41:54.259,24.2,34.0,273
2019-11-27 16:41:51.981,24.2,34.0,273
2019-11-27 16:41:49.709,24.2,34.0,273
2019-11-27 16:41:47.431,24.2,34.0,275
2019-11-27 16:41:45.158,24.2,34.0,273
2019-11-27 16:41:42.881,24.1,33.8,273
2019-11-27 16:41:40.603,24.3,34.0,273
2019-11-27 16:41:38.330,24.1,33.8,269
2019-11-27 16:41:36.053,24.2,33.8,273
2019-11-27 16:41:33.775,24.2,33.8,273
2019-11-27 16:41:31.502,24.2,33.8,273
2019-11-27 16:41:29.226,24.1,33.7,275
2019-11-27 16:41:26.948,24.2,33.8,273
2019-11-27 16:41:24.674,24.2,33.8,275
2019-11-27 16:41:22.397,24.2,33.8,273
2019-11-27 16:41:20.120,24.2,33.8,275
2019-11-27 16:41:17.847,24.3,33.9,275
